participant_id,session_idx,rsp_fs,channel,RSP_Rate_Mean,RSP_Rate_SD,RSP_Amp_Mean,RSP_Amp_SD,RSP_RVT_Mean,RSP_RVT_SD,RSP_Slope_Inhale_Ratio,RSP_Slope_Exhale_Ratio,RSP_Slope_Hold_Ratio,RSP_Slope_Dominant,RSP_Inhale_Ratio,RSP_Exhale_Ratio,RRV_MeanBB,RRV_SDBB,RRV_RMSSD,RRV_SDSD,RRV_LF,RRV_HF,RRV_LFHF,RRV_LFn,RRV_HFn,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_DFA_alpha1,RRV_DFA_alpha2,RRV_ApEn,RRV_SampEn,RRV_CVBB,RRV_CVSD,RRV_MedianBB,RRV_MadBB,RRV_MCVBB,RRV_VLF,NK_RAV_Mean,NK_RAV_SD,NK_RAV_RMSSD,NK_RAV_CVSD,NK_RSP_Phase_Duration_Inspiration,NK_RSP_Phase_Duration_Expiration,NK_RSP_Phase_Duration_Ratio,pct_missing,pct_low_sqi,n_outliers,RRV_MFDFA_alpha2_Width,RRV_MFDFA_alpha2_Peak,RRV_MFDFA_alpha2_Mean,RRV_MFDFA_alpha2_Max,RRV_MFDFA_alpha2_Delta,RRV_MFDFA_alpha2_Asymmetry,RRV_MFDFA_alpha2_Fluctuation,RRV_MFDFA_alpha2_Increment,RRV_MFDFA_alpha1_Width,RRV_MFDFA_alpha1_Peak,RRV_MFDFA_alpha1_Mean,RRV_MFDFA_alpha1_Max,RRV_MFDFA_alpha1_Delta,RRV_MFDFA_alpha1_Asymmetry,RRV_MFDFA_alpha1_Fluctuation,RRV_MFDFA_alpha1_Increment
2,3,128,thoracic,14.099482199783276,8.775410854154659,0.0014880613323831693,0.0005870973287595164,0.00020949254839814808,0.00015657935275583125,0.5125294811320755,0.44339622641509435,0.04407429245283019,Inhale,0.49897295446764806,0.5010270455323519,4385.15625,2588.6308722472845,2193.7349140823485,2172.848221946558,0.0035541824675179253,0.0004886572428009082,7.273364960572155,,,1536.4357122275437,3322.8579397403246,2.1627054834092627,,,0.11778303565638382,-inf,0.5903166785099812,0.500263796548264,3945.3125,2449.7648437499997,0.6209304950495049,,0.001394101640614901,0.000688674107688755,0.0009878198373855787,0.7085708879518122,2.0625,2.278125,0.905349794238683,0.0,,0,,,,,,,,,,,,,,,,
2,3,128,abdominal,16.38843293055125,6.258589508230982,0.00026920218441371646,0.00010192739803064123,5.970386709483849e-05,4.480621847277112e-05,0.5198997641509434,0.41037735849056606,0.06972287735849056,Inhale,0.6205781281584799,0.3794218718415201,3467.1875,1603.320089114997,2393.651350139428,2496.5949711948297,0.02053703338428038,0.0034130516201922334,6.017205618215547,,,1765.3592340080972,1422.9467281742448,0.8060380577292282,,,0.03624967113471511,inf,0.46242670438647954,0.6903726291524263,2761.71875,1054.0359375,0.38165940594059405,,0.0002835898936817367,0.00011751109104402852,0.00013976243542271105,0.49283292013065066,2.172585227272727,1.4578125,1.4903049790509597,0.0,,60,,,,,,,,,,,,,,,,
3,1,128,thoracic,22.1226781836849,5.590079271793682,0.002642776144594362,0.0007356138157915938,0.0007993272113813813,0.00038295491540502237,0.5182574728260869,0.4448879076086957,0.03685461956521739,Inhale,0.5433424443576728,0.45665755564232724,2670.2008928571427,889.1423787355573,1216.8092408971256,1239.935317202213,0.03388935365835019,0.0033219862642754746,10.201533348525588,,,876.7666710263776,901.3481812842217,1.0280365473165944,,,0.28336477429744455,1.6094379124341003,0.3329870726633477,0.4556995109065098,2378.90625,416.98125,0.17528275862068965,,0.0024851792723667577,0.0009156651248509284,0.0015076290688912277,0.6066480135477063,1.4916487068965518,1.2971540178571428,1.1499395494767137,0.0,,0,,,,,,,,,,,,,,,,
3,1,128,abdominal,25.22544812521296,3.9287706123989494,0.0008902898630807948,0.00022940603841513295,0.00031536316695093553,0.00015112949789487614,0.5782099184782609,0.38850203804347827,0.03328804347826087,Inhale,0.6109235961951519,0.3890764038048481,2447.1354166666665,532.7955274835755,710.4992254607938,723.0711991845682,0.0529508439771625,0.0075787933305516255,6.986711692441474,,,511.288548224097,553.4674052443361,1.082495211689647,,,0.40754101973740875,1.7917594692280547,0.21772212679971586,0.2903391535351121,2296.875,254.82187499999998,0.11094285714285713,,0.0009298913985724366,0.00026262014317687766,0.0003764070844351855,0.40478606965613756,1.4974798387096775,0.9825520833333333,1.5240717149867908,0.0,,89,,,,,,,,,,,,,,,,
3,2,128,thoracic,28.761144974467367,4.593335930103044,0.002441825126552236,0.0006174321696853891,0.0009781711761187217,0.0003230314622846696,0.5217391304347826,0.45187952898550726,0.026381340579710144,Inhale,0.5245521330068308,0.4754478669931692,2090.6808035714284,464.36675206376157,578.6330975446134,589.031332302852,0.041940030757876064,0.009043782808959141,4.637443384457282,,,416.5080494026933,507.7341879637982,1.2190261117208434,,,0.29838475975961387,1.9459101490553135,0.22211269710349948,0.27676778614705655,1984.375,237.44765625,0.11965866141732283,,0.0023327665676818334,0.0006940672729544262,0.0010481696977537396,0.449324725531946,1.0886314655172413,1.0212053571428572,1.0660260033917466,0.0,,0,,,,,,,,,,,,,,,,
3,2,128,abdominal,29.09034203141297,3.9539011062855365,0.0012990183942021049,0.00033486391277722216,0.0005394345795398995,0.00018089782146826858,0.5711050724637681,0.4077219202898551,0.021173007246376812,Inhale,0.5732848232848233,0.4267151767151767,2066.964285714286,412.63472702631566,501.48749727662056,510.7238686117277,0.042983961841668916,0.004881007848593558,8.806370154486551,,,361.13631080918,458.383464919165,1.269281019934241,,,0.4908611266343117,1.0986122886681096,0.1996332156671592,0.24262030105823543,1984.375,179.53359375,0.09047362204724409,,0.0012821782166078496,0.00032587038404247086,0.0003945875784802268,0.3077478414226641,1.1807650862068966,0.908203125,1.3001112347052282,0.0,,57,,,,,,,,,,,,,,,,
3,3,128,thoracic,15.11139568913518,6.8981213553572065,0.003384836043833661,0.0017256327296849925,0.0006063729057659351,0.000519539163453418,0.4774386682242991,0.4693341121495327,0.05322721962616823,Inhale,0.45215329304673757,0.5478467069532624,4033.4375,2009.1907660000052,1719.4815263804965,1736.8595403781028,0.007982980110002248,0.0002553262165029218,31.265806619238784,,,1228.1451589699066,2562.294779461988,2.086312648588775,,,0.25104415812964787,1.3862943611198906,0.498133605888279,0.4263067238256441,3289.0625,1552.096875,0.4718964370546318,,0.0030486915916980223,0.0017972077411998319,0.002307636094315193,0.7569267093461279,1.7683293269230769,2.23,0.792972792342187,0.0,,183,,,,,,,,,,,,,,,,
3,3,128,abdominal,16.559362311719564,6.2040015625448195,0.001059770161481387,0.00046479262860579985,0.0002155108646732924,0.00017271034475110697,0.5041617990654206,0.438741238317757,0.05709696261682243,Inhale,0.5002285191956124,0.49977148080438755,3751.446759259259,1672.4127418546236,2270.609569809309,2315.1323375532156,0.025063018285303662,0.001022549027911249,24.510334078063373,,,1637.0457752281418,1707.047125314088,1.042760777459745,,,0.18098281536008498,1.791759469228055,0.4458047385923316,0.6052623735642864,3343.75,1737.421875,0.5196028037383178,,0.0010064559958283816,0.0005000524876972919,0.0006596731741667723,0.6554416456367936,1.8244977678571428,1.8903356481481481,0.9651713279832062,0.0,,246,,,,,,,,,,,,,,,,
4,1,128,thoracic,22.633558851073673,2.361539562245973,0.0025487126314720134,0.0005887782354641834,0.0009563181377781926,0.0004028825337845555,0.5790550595238095,0.39406622023809523,0.02687872023809524,Inhale,0.6159643034209221,0.3840356965790778,2641.4331896551726,338.7184058519706,511.6697597868738,521.014353463079,0.020799180046799454,0.04216827564285652,0.4932423659662479,,,368.41278242926796,306.15737565592866,0.8310172454852546,,,0.06265338162340228,inf,0.12823281208796683,0.19370914312380166,2585.9375,347.484375,0.13437462235649547,,0.0025078462138850475,0.0006471028083442453,0.0008968221868324321,0.3576065317988992,1.6098958333333333,1.035290948275862,1.5550177812472894,0.0,,63,,,,,,,,,,,,,,,,
4,1,128,abdominal,21.897452418924754,5.145244785560215,0.0003599325574654634,0.00010917567590966276,0.00010732967207460319,5.310877184720307e-05,0.4817708333333333,0.4513578869047619,0.06687127976190477,Inhale,0.603086112493778,0.396913887506222,2748.553240740741,823.0923509790963,1181.6032505611936,1204.9988918987287,0.0824552195365023,0.0056396992819751435,14.620499323436393,,,852.0628877838666,793.0642292664634,0.9307578591166515,,,0.3765312985111091,1.8718021769015913,0.29946385566730777,0.429900077264921,2625.0,532.8093749999999,0.20297499999999996,,0.0003627871848368528,0.00012992124051943495,0.00019497651301947014,0.5374404641860545,1.6824776785714286,1.1455439814814814,1.4687150434813987,0.0,,0,,,,,,,,,,,,,,,,
4,2,128,thoracic,30.223694228711363,4.816958867900757,0.0021889995020068233,0.0009254396600809572,0.0008577651197914611,0.00022758576812244243,0.5857042910447762,0.3845615671641791,0.029734141791044777,Inhale,0.6109647472086313,0.3890352527913687,2018.75,443.71736766853024,647.2338355888345,658.5237903774416,0.047356834672905565,0.02232452024139945,2.1212923798955923,,,465.6466377485575,420.64642337103373,0.9033597351951176,,,0.31000864990980626,2.3025850929940455,0.21979807686366823,0.3206111879077818,1964.84375,335.90156249999995,0.17095586481113317,,0.002080439830778023,0.0008843299417407278,0.0013000257621895057,0.6248802502994448,1.2195060483870968,0.7994791666666666,1.5253756435851635,0.0,,164,,,,,,,,,,,,,,,,
4,2,128,abdominal,25.49943650829796,10.373425382155066,0.0003105654256074605,0.0002253525488792594,7.0915038948793e-05,4.06940142057332e-05,0.4821595149253731,0.459071828358209,0.058768656716417914,Inhale,0.535009671179884,0.46499032882011604,2290.625,1127.7094109853833,1202.4769544607143,1226.5916622092893,0.015991017133229563,0.003714459486439329,4.3050724315635245,,,867.3312820950675,1338.3547655047696,1.5430721722291962,,,0.15861130199357643,0.6931471805599451,0.492315158956784,0.5249558327795751,1953.125,579.140625,0.29652,,0.0002510481003518372,0.00017548032591988875,0.0002066281796064453,0.8230621116704783,1.2388822115384615,1.11875,1.1073807477438762,0.0,,162,,,,,,,,,,,,,,,,
