participant,participant_id,piece,video,condition,audio_file,trim_start_s,trim_stop_s,audio_duration_s,key,mode,key_strength,is_minor,chroma_entropy_mean,chroma_entropy_sd,key_stability,chroma_flux_mean,tempo_bpm,rms_mean,rms_sd,spectral_centroid_mean,onset_rate_hz,harmonic_ratio
P20,20,3,3,self_selected,P20_video3_IMG1248.mp3,1.56,161.03,159.46997732426303,G#,major,0.7999297266343324,0,3.029534339904785,0.19083821773529053,0.4946081743133435,0.0401083379983902,99.38401442307692,0.07670897245407104,0.041265591979026794,614.0042658765962,3.3924880976181586,0.8526175162689205
P21,21,1,1,sight_reading,P21_video1_IMG1249.mp3,4.69,89.72,85.03002267573696,G,minor,0.9320764631035,1,2.5493626594543457,0.5288830995559692,0.28933512911788134,0.04072340205311775,73.828125,0.058545418083667755,0.04311571642756462,651.8799068961114,1.6464772746667578,0.8374689373542159
P21,21,2,2,sight_reading,P21_video2_IMG1250.mp3,2.16,95.94,93.78,G,minor,0.8187544236862853,1,2.845233678817749,0.48836585879325867,0.3323937672780369,0.05449977517127991,198.76802884615384,0.060304976999759674,0.04817598685622215,707.5792374812711,2.6871401151631478,0.815507827402476
P21,21,3,3,self_selected,P21_video3_IMG1251.mp3,0.91,948.93,948.0184580498866,D,major,0.8299128988421763,0,2.8791894912719727,0.3209628462791443,0.4035473925918937,0.04284340515732765,123.046875,0.0807277038693428,0.04287072271108627,620.4866415257518,2.7626044385120854,0.8396255599240355
P22,22,1,1,sight_reading,P22_video1_IMG1252.mp3,2.65,73.12,70.47002267573696,G,minor,0.8834425915113215,1,2.6170997619628906,0.4679870307445526,0.3193210208136725,0.04117400571703911,80.74951171875,0.05971023440361023,0.039322659373283386,635.7669251428651,1.8163751782652795,0.8220787467754445
P22,22,2,2,sight_reading,P22_video2_IMG1253.mp3,1.74,69.92,68.18,G,minor,0.7841297386553916,1,2.8875393867492676,0.4473760426044464,0.35388543216828044,0.05489024892449379,215.33203125,0.06240985542535782,0.04779524356126785,716.2374798786631,2.6840715752420063,0.8291061218381661
P22,22,3,3,self_selected,P22_video3_IMG1254.mp3,1.37,175.1,173.73002267573696,A,major,0.7046982249536072,0,3.0682778358459473,0.329124391078949,0.22524310431750147,0.04681571200489998,129.19921875,0.07168204337358475,0.05637950077652931,658.2636252844623,2.5269092425054436,0.7751591092986716
P24,24,1,1,sight_reading,P24_video1_IMG1258.mp3,1.65,93.74,92.09002267573696,G,minor,0.8536758651898146,1,2.367241382598877,0.5865697264671326,0.2822814364187003,0.03964746743440628,67.99958881578948,0.05716743692755699,0.0439310260117054,618.6192795419704,1.4659568547980015,0.8628897521532812
P24,24,2,2,sight_reading,P24_video2_IMG1259.mp3,3.39,71.1,67.70997732426304,G,minor,0.8198817359286932,1,2.6988914012908936,0.48425424098968506,0.37372747624160846,0.061225734651088715,107.666015625,0.06923587620258331,0.047145143151283264,747.1202684952324,2.8503923295635314,0.8285482553805276
P24,24,3,3,self_selected,P24_video3_IMG1260.mp3,3.44,110.13,106.68997732426304,C,minor,0.8028744588766084,1,2.7411856651306152,0.4138595461845398,0.351440584257291,0.04929640144109726,184.5703125,0.06661952286958694,0.04980281740427017,669.8329402303559,2.371356769821561,0.8113166844076808
